url,title,date,content,category
https://www.dhakatribune.com/bangladesh/foreign-affairs/381144/bangladesh-japan-to-hold-6th-foc-in-tokyo-on,"Bangladesh, Japan to hold 6th FOC in Tokyo on Thursday","13 May 2025, 08:25 PM","The FOC is scheduled ahead of Chief Adviser Dr Yunus’s visit to Japan from May 28 Bangladesh and Japan will hold their sixth Foreign Office Consultation (FOC) in Tokyo on Thursday, aiming to strengthen bilateral relations and deepen their strategic partnership ahead of Chief Adviser Professor Dr Muhammad Yunus’s upcoming official visit to Japan. Dr Md Nazrul Islam, secretary (East) of the Ministry of Foreign Affairs, will lead the Bangladesh delegation, while Japan will be represented by Senior Deputy Foreign Minister Akihiro Tsukii. The FOC is scheduled ahead of Chief Adviser Dr Yunus’s visit to Japan from May 28. The consultations are expected to cover a broad range of bilateral and regional issues, including economic and defense cooperation, Japanese investment in Bangladesh, the Indo-Pacific strategy, the Rohingya crisis, developments in Myanmar, and regional security. Ahead of the meeting, Japanese Ambassador to Bangladesh Saida Shinichi held separate discussions with Foreign Secretary Md Jashim Uddin and Secretary (East) Dr Nazrul Islam at the Foreign Ministry in Dhaka. Speaking to reporters after the meetings, Ambassador Saida said both sides would prioritize economic relations and explore future investment opportunities. In response to a question, he reiterated Japan’s interest in supporting the development of Dhaka’s second and third metro rail lines, highlighting Tokyo’s long-standing commitment to Bangladesh’s infrastructure development. Commenting on the proposed humanitarian corridor for Rohingya refugees, Ambassador Saida noted that such an initiative would be a positive step, provided it is both sustainable and effective. Foreign Ministry officials also indicated that people-to-people connectivity, regional peace, and future strategic cooperation will be among the key topics during the dialogue. The previous (fifth) round of the Bangladesh–Japan FOC was held in Dhaka in June 2024.",foreign_affairs
https://www.dhakatribune.com/bangladesh/foreign-affairs/381139/jahangir-reciprocal-visa-exemption-agreement-with,Jahangir: Reciprocal visa exemption agreement with Egypt soon,"13 May 2025, 07:42 PM","The Ambassador Omar Mohie Eldin Ahmed Fahmy assured Egypt’s full cooperation Home Adviser Lieutenant General Md Jahangir Alam Chowdhury (Retd) on Tuesday said Bangladesh and Egypt are set to sign soon the reciprocal visa exemption agreement for the official and diplomatic passport holders, an official release said on Tuesday.  ""Reciprocal visa exemption agreement with Egypt for diplomatic and official passport holders will be signed soon,"" he said when Egyptian Ambassador to Bangladesh Omar Mohie Eldin Ahmed Fahmy paying a courtesy call on him at his home ministry office at Bangladesh Secretariat this afternoon. He said that the draft of the mutual visa exemption agreement for diplomatic and official passport holders has been sent to Egypt through the Ministry of Foreign Affairs for approval.  ""If it is approved by Egypt, the agreement will be finally signed. Moreover, the matter of issuing on-arrival visas for ordinary passport holders is also being considered,"" he said.  The ambassador assured that Egypt will extend all-out cooperation in this regard. Apart from the issue, the meeting also discussed various matters that included the law and order and security aspects of the two countries, police training, prevention of illegal immigration and human trafficking, countering transnational terrorism, exchange of intelligence information, mutual legal assistance, exchange of experience on border security and other matters of mutual interest. Welcoming the ambassador at the beginning of the meeting, the adviser said that Egypt is a close friend of Bangladesh and the countries have had excellent bilateral relations over the past 50 years.  ""This relationship is based on mutual respect and trust,"" he said. He also said that Egypt is the custodian and bearer of ancient civilization and Islamic history and tradition. Mentioning that the best police training academy in the African continent is located in Egypt, the ambassador said: ""Egypt can assist Bangladesh in training and capacity building of the police.""  Moreover, Egypt is interested in cooperating with Bangladesh in the security sector, he said.  Jahangir said that in addition to cooperation in the field of security, the two countries can sign agreements on preventing illegal immigration and human trafficking and mutual legal assistance. When the ambassador asked about the biggest security threat to Bangladesh at present, the adviser said that there is no major security threat to Bangladesh at present.  However, Rohingya refugees are one of the main obstacles and security concerns in Bangladesh's security, he said.  ""Some Rohingyas are creating security problems at the border,"" he said, calling on Egypt to provide financial assistance for the rehabilitation of the Rohingyas and moral support for their repatriation.",foreign_affairs
https://www.dhakatribune.com/bangladesh/foreign-affairs/381112/bangladesh-urges-india-to-take-measures-to-stop,Bangladesh urges India to take measures to stop push-ins,"13 May 2025, 05:00 PM","Bangladesh said such push-ins fuel negative public sentiment  Bangladesh has urged India to take measures to immediately stop the push-ins, stressing that such push-ins without due process would undermine mutual understanding between the two countries. The Ministry of Foreign Affairs sent a letter on Thursday seeking due process and urging India to follow established mechanisms, said a diplomatic source. Bangladesh said such push-ins fuel negative public sentiment and it would only accept those through proper channels if they are confirmed as Bangladeshi citizens. Bangladesh also highlighted the importance of peace and stability along the border and noted that such push-ins are unacceptable and should be avoided. Referring to reported push-ins from India, National Security Adviser Dr Khalilur Rahman on Wednesday said any push-ins should be done in a formal channel and Bangladesh's position is to welcome only its citizens with sufficient proof. ""This needs to be done in a formal channel,"" he said when a journalist wanted to know his comments referring to media reports. ""We are examining each case separately. Our decision is we will receive only if there is proof that they are Bangladeshi citizens,"" he added. Khalilur Rahman said that such push-ins are not the right way emphasizing on formal channels.",foreign_affairs
https://www.dhakatribune.com/bangladesh/foreign-affairs/381055/bgb-director-general-india-systematically-pushing,BGB chief says India systematically pushing in hundreds of people,"12 May 2025, 09:20 PM","India is targeting uninhabited border areas for these push-ins, says BGB Director General Maj Gen Mohammad Ashrafuzzaman Siddiqui  Border Guard Bangladesh (BGB) Director General Major General Mohammad Ashrafuzzaman Siddiqui has said India is systematically pushing hundreds of people, including Rohingya, into various borders of Bangladesh claiming they are Bangladeshi citizens, which is disgraceful and a violation of human rights. India is targeting uninhabited border areas for these push-ins, Ashrafuzzaman said on Monday while responding to questions from reporters after a meeting of the advisory committee on law and order at the Ministry of Home Affairs. For instance, he said, several areas of Panchari in Khagrachhari and the char areas of Rowmari in Kurigram have already been used. ""These are places that take time to reach for patrolling units,” the BGB chief said. “So far, 202 individuals have been taken into BGB custody, including 39 Rohingyas.” The BGB director general added that due to tight surveillance in the land border areas, the Indian side could not operate on the ground and instead dropped another 78 people via Indian vessels at a remote char named Manderbaria in the Sundarbans. “The Coast Guard later rescued them. The process is ongoing to send them back to their respective areas. We have lodged a protest through the Ministry of Foreign Affairs,” he added. The BGB chief said India conducted the push-ins on the nights of Wednesday and Thursday. “The BGB has found 202 people in such instances. The BSF is carrying out push-ins from various corners of the border, particularly in areas where there are no inhabitants. They know that physical surveillance is not possible on every inch of the border.” “Some of these 202 people were verified through the Special Branch of police as Bangladeshi nationals. These individuals had gone to India for work at different times over the past two to three years, even as far back as 20 to 25 years ago. Many had children there, and some of these children even received Aadhaar cards or other Indian documents.” “But Indian police and the BSF confiscated those and forcibly pushed them into Bangladesh. The process to send those verified as Bangladeshi citizens back to their respective localities is underway. Among them, 39 have been identified as Rohingyas. Some of these Rohingyas had previously been registered in camps here but had fled to India at some point. They have been sent back to the Rohingya camps through the RRC and UNHCR.” The BGB chief added that an alarming issue has emerged: some of the Rohingyas apprehended had been registered as refugees under the UNHCR in India. “They had ID cards issued there. We are informing the Ministry of Foreign Affairs and UNHCR that this is a blatant human rights violation. Refugees should remain in the country where they were registered.” “The BSF, as usual, is denying the entire matter. They claim to have no knowledge of the events and are saying the Rohingyas had entered India voluntarily and are now returning on their own. We do not accept this,” he added. “We have lodged a protest note through flag meetings and have also contacted the Ministry of Foreign Affairs, urging them to raise the issue with the Indian foreign ministry. If the individuals are indeed Bangladeshi, we are willing to take them back, but through a regular process. It cannot happen through clandestine means,” he said. He added that the BGB has received intelligence that around 200–300 more refugees are currently being held across the border near the Khagrachhari frontier. The BSF is waiting for an opportunity to push them in, he claimed. “But due to heightened BGB patrols and alertness, their efforts have been thwarted over the past two days. Still, they remain in the border areas,” he said.",foreign_affairs
https://www.dhakatribune.com/bangladesh/foreign-affairs/381035/russia%E2%80%99s-80th-victory-day-marked-with-splendour-in,Russia’s 80th Victory Day marked with splendour in Dhaka,"12 May 2025, 06:46 PM","'Russia will never allow sacrifices of Second World War and Great Patriotic War to be forgotten,' said Russian Ambassador to Bangladesh Alexander Grigoryevich Khozin Russia's 80th Victory Day was commemorated in Dhaka with a vibrant and solemn ceremony held on Sunday evening at the Le Méridien Hotel. The event honoured the historic triumph of the former Soviet Union over Nazi Germany in 1945, a landmark victory in the Second World War. Jointly hosted by the Russian Embassy in Bangladesh and the Moscow-based public diplomacy organisation, Russian Friendship Society with Bangladesh, the occasion brought together diplomats, government officials, cultural figures, and members of the business and media communities. In his address, Russian Ambassador to Bangladesh Alexander Grigoryevich Khozin emphasised the enduring importance of historical memory. “Russia will never allow the sacrifices of the Second World War and the Great Patriotic War to be forgotten. Attempts to distort historical truth, justify Nazi collaborators, or diminish the Soviet people's role in victory are unethical and must be rejected,” he said. Echoing similar sentiments, Sattar Mia, president of the Russian Friendship Society with Bangladesh, said: “Victory Day is not only a tribute to past sacrifices, but also a call to safeguard historical truth and advance global peace. Strengthening cultural and educational exchange is key to deepening the enduring friendship between Bangladesh and Russia.” The evening featured a cultural showcase led by the Russian folk music ensemble OBRAZ, complemented by traditional ballet and folk dances from across Russia. A photographic exhibition titled ""The Road to Victory"" highlighted significant wartime moments, offering guests a visual journey through history. The event drew attendance from high-ranking officials of the Government of Bangladesh, foreign envoys, political figures, journalists, and business leaders, reflecting the diplomatic and cultural importance of the occasion. Victory Day is observed annually in Russia on May 9. This year’s observance was especially meaningful, marking the 80th anniversary of the allied victory in Europe—an event that remains a cornerstone of Russian national identity.",foreign_affairs
https://www.dhakatribune.com/bangladesh/foreign-affairs/381029/lutfey-siddiqi-to-foreign-diplomats-made,"Dramatic progress made on labour reforms, Lutfey Siddiqi tells foreign diplomats","12 May 2025, 06:17 PM","'We are investing time, energy and goodwill to get this right both in terms of process and outcome,' says Chief Adviser's Special Envoy for International Affairs Lutfey Siddiqi  Reviewing the past eight months of progress on labour reforms and outlining the government's roadmap ahead, Chief Adviser's Special Envoy for International Affairs Lutfey Siddiqi on Monday conveyed to top Western nations' ambassadors and high commissioners that they have made “dramatic progress”. He held a high-level meeting with the envoys, including from the US, the UK, Canada, the European Union and the ILO, at the Chief Adviser’s Office in Tejgaon to review the past eight months of progress on labour reforms and outline the government's roadmap ahead. He was joined by technical experts and labour rights specialists. Lutfey delivered the first full summary of the government’s reform efforts since July 2024. “Over the past eight months, we have made dramatic progress,” Lutfey said. “The ILO roadmap is not just a guide — it is a commitment. We are investing time, energy and goodwill to get this right both in terms of process and outcome."" He commended the personal engagement and moral authority of Labour Adviser Brig Gen (Retd) Dr M Sakhawat Hussain, who spent hours with tripartite stakeholders to bring them along. Labour Secretary AHM Shafiquzzaman said: “We are targeting July 2025 for the conclusion of labour law amendments and other substantial milestones. The process is moving fast.” European Union Ambassador Michael Miller called the process “unprecedented,” adding: “We note that there’s been a lot of social dialogue and we appreciate the sense of urgency. We look forward to seeing the draft legislation soon and track tangible improvements on the ground. Resolution of this has implications for continued access to EU markets.” US Chargé d’Affaires Tracey Ann Jacobson said: “We welcome the momentum under the current government and would also like to see accountability for past violations.” Canadian High Commissioner Ajit Singh added: “We appreciate the work done so far and support the ILO roadmap. This is particularly important for Bangladesh in the context of LDC graduation.” British High Commissioner Sarah Cooke said: “Bangladesh’s LDC graduation must be backed by strong labour standards. I echo others in expressing my appreciation for the seriousness with which the interim government of Bangladesh has approached this issue.” ILO Country Director Tuomo Poutiainen said: “We’re very close to shaping the updated Bangladesh Labour Act. What matters now is doing this in a way that stands the test of time and protects workers in the long run.” Legislative Secretary Dr Hafiz Ahmed Chowdhury said: “We have made substantial legal progress, and our team is working closely with stakeholders”. Lutfey also briefed the diplomats on earlier inter-ministerial meetings with the home, labour, and public administration ministries to address politically motivated cases from the previous regime, better dispute resolution mechanisms to avert a logjam in courts, and the issue of insufficient capacity in inspector roles. “This is not just a domestic issue. Labour rights are now tied to market access, global trade decisions, including the tariff agenda of President Trump. We must act accordingly,” Lutfey said. The diplomats agreed that labour reforms and accountability must remain a priority across all political contexts. Several reaffirmed their countries’ commitment to supporting Bangladesh’s transition. “The July uprising provides a unique opportunity for the Bangladesh government to do the right thing. We are grateful for the support from everyone as we approach the final stretch towards closing the case at the ILO governing board,” Lutfey said.",foreign_affairs
https://www.dhakatribune.com/bangladesh/foreign-affairs/381009/ca-calls-for-regional-economic-integration-hydro,"CA calls for regional economic integration, hydro power collaboration with Nepal","12 May 2025, 03:36 PM",Deputy Speaker Indira Rana conveyed Nepal’s interest in deepening bilateral ties across sectors,foreign_affairs
https://www.dhakatribune.com/bangladesh/foreign-affairs/380998/over-38-000-bangladeshi-pilgrims-reach-saudi,"Over 38,000 Bangladeshi pilgrims reach Saudi Arabia for Hajj","12 May 2025, 12:49 PM","4,564 pilgrims have travelled under government management A total of 38,570 Bangladeshi pilgrims, including management personnel, have reached Saudi Arabia to perform Hajj this year. Of them, 4,564 pilgrims have travelled under government management, while 34,006 have arrived through private Hajj agencies. The information was released in a bulletin from the Hajj Management Portal on Sunday night. A total of 96 Hajj flights have landed in Saudi Arabia so far. Among them, Biman Bangladesh Airlines has operated 47 flights, Saudi Airlines 33, and Flynas Airlines 16. Passenger distribution across the carriers is as follows: Biman Bangladesh Airlines has transported 18,850 pilgrims. Saudi Airlines has carried 12,962 pilgrims. Flynas Airlines has flown 6,758 pilgrims. Saudi medical centres have so far issued 5,376 automated prescriptions to Bangladeshi pilgrims, while IT helpdesks have provided 7,110 services. In terms of visa issuance, a total of 86,213 visas have been issued for Bangladeshi pilgrims. The visa completion rate stands at 100% for government-managed pilgrims and 99% for those under private arrangements. Six Bangladeshi pilgrims have passed away in Saudi Arabia so far. Among the deceased are five men and one woman. Three deaths occurred in Makkah and three in Madinah, with no fatalities reported in Jeddah, Mina, Arafat, or Muzdalifah. Key highlights of Hajj 2025: Hajj 2025 is expected to be held on 5 June 2025, subject to moon sighting. A total of 70 Hajj agencies have been approved by the Ministry of Religious Affairs. The first Hajj flight departed for Saudi Arabia on 29 April 2025. The final outbound Hajj flight is scheduled for 31 May 2025. The government quota for pilgrims is 5,200. The private sector quota is 81,900. The first return flight from Saudi Arabia will take place on 10 June 2025. The last return flight is scheduled for 10 July 2025.",foreign_affairs
https://www.dhakatribune.com/bangladesh/foreign-affairs/380984/ambassador-yao-bangladesh-stands-at-%E2%80%98crucial,Ambassador Yao: Bangladesh stands at crucial crossroads of transformations,"11 May 2025, 10:53 PM","Chinese modernization can offer some reference for Bangladesh, says Chinese Ambassador to Bangladesh Yao Wen  Chinese Ambassador to Bangladesh Yao Wen has expressed his hope that Chinese modernization can offer some reference for Bangladesh and fellow Global South nations as Bangladesh stands at this ""crucial crossroads of transformations."" He was speaking at the ""China-Bangladesh Readers Forum on Xi Jinping: The Governance of China"" at a hotel in Dhaka on Sunday afternoon. ""Modernization is a common task for the Global South. In a matter of decades, China has accomplished what took Western nations centuries,"" he said, adding that it achieved two miracles—rapid economic growth and sustained social stability, debunking the myth that modernization means Westernization. Yao said China's practice offers fresh perspectives and inspires developing nations to pursue their own modernization pathways.  Power, Energy and Mineral Resources Adviser Muhammad Fouzul Kabir Khan, who recently accompanied Chief Adviser Prof Muhammad Yunus during his visit to China, spoke as the chief guest.  He highlighted the growing relationship between the two countries in key areas.  BNP Standing Committee Member Dr Abdul Moyeen Khan, Chief Adviser's Press Secretary Shafiqul Alam, China International Communications Group (CICG) President Du Zhanyuan and Jamaat-e-Islami Nayeb-e-Ameer Dr Syed Abdullah Mohammad Taher also spoke at the event.  Through the joint efforts of both countries, the envoy said they have proudly organized this forum about the Bengali edition of Xi Jinping: The Governance of China (volume one).  As one of the most important initiatives of the Bangladesh-China year of people-to-people exchanges, Ambassador Yao said this event marks an important part of experience sharing on state governance. ""Xi Jinping: The Governance of China"" contains important works by Chinese President Xi Jinping from 2012 to 2022.  To date, it has been published in four volumes with 42 language versions, reaching over 180 countries.  ""You can find it on the bookshelves of nearly 1,700 major libraries worldwide. It is the preferred go-to book for countries to observe and study China,"" said the ambassador.  Since its publication, he said, this work has gained global recognition as the most influential leadership publication, featuring unprecedented multilingual reach and worldwide distribution.  ""Government leaders and policymakers across continents have actively studied and added it to their collections,"" said Ambassador Yao. ""I often read and study them, especially the parts of vital significance. They articulate the Chinese leader's vision and strategies for the new era, and present the profound yet accessible governance philosophy with timeless wisdom that remains relevant today,” he said. He added: “If one seeks to understand China's success, the answers lie within these pages."" “This work opens a window for Bangladeshi readers to understand contemporary China,” said the ambassador.  ""Lots of Bangladeshi friends used to ask me how China could lift nearly 100 million people out of poverty. And I told them that you may find the answers in this book,"" he said.  China's remarkable socioeconomic transformation would not have been possible without the great theoretical guidance, he mentioned.  Through this important work, the ambassador hoped their Bangladeshi friends would gain deeper insights into China's development path, governance philosophy, and guiding principles. ""This work provides a useful reference for Bangladesh on its way to modernization,"" he said. ""This work is a new platform for us to engage and learn from each other. China's neighbourhood diplomacy is built upon the principles of amity, sincerity, mutual benefit and inclusiveness,"" said Ambassador Yao.  “Chief Adviser Professor Yunus visited China in March and reached a consensus on many issues with President Xi,” he said. ""The two sides reaffirmed to further deepen political trust and exchange experiences on state governance,"" he added. “In this book, President Xi Jinping elaborated the idea of building a community with a shared future for mankind, as well as China's path to modernization.” ""These ideas and Professor Yunus's vision for a World of Three Zeros are closely aligned and mutually reinforced,"" said the ambassador. With the publication of this work, the ambassador said they are writing a new chapter for exchanges on state governance and people-to-people ties.  ""We look forward to working with Bangladeshi counterparts to facilitate the release of subsequent volumes in the near future,"" he said.  The CICG president hoped that the two countries would work together for common development and prosperity, and the people of both countries would enjoy long-lasting peace, happiness, health and well-being. ",foreign_affairs
https://www.dhakatribune.com/bangladesh/foreign-affairs/380902/yunus-lauds-modi-sharif-for-ceasefire,"Yunus lauds Modi, Sharif for ceasefire","10 May 2025, 10:33 PM","'Bangladesh will continue to support our two neighbours to resolve differences through diplomacy' Chief Adviser Professor Muhammad Yunus on Saturday night appreciated Prime Minister Narendra Modi and Pakistan Prime Minister Shehbaz Sharif for agreeing to a ceasefire. ""I most sincerely commend Prime Minister Narendra Modi of India and Prime Minister Shehbaz Sharif of Pakistan for agreeing to a ceasefire with immediate effect and to engage in talks,"" he said in a message. Prof Yunus expressed his deep appreciation to US President Donald Trump and US Secretary of State Marco Rubio for their effective mediation.  ""Bangladesh will continue to support our two neighbours to resolve differences through diplomacy,"" Prof Yunus said. ""After a long night of talks mediated by the United States, I am pleased to announce that India and Pakistan have agreed to a full and immediate ceasefire. Congratulations to both countries on using common sense and great intelligence. Thank you for your attention to this matter,” US President Donald Trump said through his verified social media handle.",foreign_affairs
https://www.dhakatribune.com/bangladesh/foreign-affairs/380875/bangladesh-reaffirms-commitment-to-regional,Bangladesh reaffirms commitment to regional climate resilience,"10 May 2025, 05:58 PM","'Bangladesh reaffirms its unwavering commitment to working with RIMES and strengthen regional cooperation,' said Secretary AKM Mustafizur Rahman Bangladesh has reaffirmed its steadfast commitment to strengthening regional cooperation in climate resilience and disaster risk reduction during the 4th Ministerial Conference of the Regional Integrated Multi-Hazard Early Warning System (RIMES) in Colombo, Sri Lanka. Speaking at the high-level conference, Disaster Management and Relief Secretary Md AKM Mustafizur Rahman stressed the need for partnerships, innovation, and community-centered approaches in building a safer, more climate-resilient future. “Bangladesh reaffirms its unwavering commitment to working with RIMES and strengthening regional cooperation to build a safer, more climate-resilient future. We believe that through partnerships, innovation, and people-centered approaches, we can translate early warnings into early actions, and not only protect lives but also safeguard the livelihoods of millions,” he said. The 4th RIMES Ministerial Conference, hosted by the Government of Sri Lanka, marks a strategic milestone for the institution as it sets the course through the adoption of the RIMES Master Plan 2026–2030. Dr Harini Amarasuriya, Prime Minister of Sri Lanka, inaugurated the conference and welcomed representatives from 62 RIMES member and collaborating states to Colombo, Sri Lanka. Held under the theme “Actionable Early Warnings and Climate Services for All,” the event convened representatives from 62 RIMES member and collaborating states, along with development partners, to advance regional resilience in the face of escalating climate and disaster risks. “Back in 2017, our Ministerial Conference led to the creation of our Data Exchange Platform and country-customized decision support systems. This year, we take a bold step forward—aligning our priorities under a shared Master Plan,” said Arjunapermal Subbiah, director general of RIMES. Regional Integrated Multi-Hazard Early Warning System for Africa and Asia (RIMES) is an international and intergovernmental institution owned and governed by its member states. It plays a critical role in building capacity for the generation and application of people-centered multi-hazard early warning information. RIMES has been a key partner of Bangladesh for over two decades in reducing disaster risk, enhancing multi-hazard early warning systems, forecasting and climate services, and mainstreaming anticipatory action for shifting the paradigm from reactive to proactive approaches. Through this collaboration, it has supported the Bangladesh Water Development Board and the Bangladesh Meteorological Department in utilizing advanced forecasting tools to enhance community resilience. The partnership has significantly contributed to Bangladesh’s transition from reactive disaster response to proactive, anticipatory action.",foreign_affairs
https://www.dhakatribune.com/bangladesh/foreign-affairs/380857/37-115-bangladeshi-pilgrims-reach-saudi-arabia,"37,115 Bangladeshi pilgrims reach Saudi Arabia","10 May 2025, 04:11 PM","A total of 87,100 Bangladeshis are expected to travel to Saudi Arabia for Hajj this year A total of 37,115 Bangladeshi pilgrims have arrived in Saudi Arabia so far to perform the holy Hajj this year, according to the latest bulletin published on the Hajj portal on Saturday. Of them, 4,564 pilgrims travelled under government management, while 32,551 opted for private arrangements. According to help desk data, 92 flights have been operated so far — 45 by Biman Bangladesh Airlines, 31 by Saudia, and 16 by Flynas. Biman carried 18,072 pilgrims, Saudia transported 12,185, and Flynas carried 6,758 pilgrims. Depending on moon sighting, the Hajj is expected to be held on June 5. Flights carrying Bangladeshi pilgrims began on April 29 and will continue till May 31. A total of 87,100 Bangladeshis are expected to travel to Saudi Arabia for Hajj this year. Of them, 5,200 are under government management, and 81,900 under private arrangements. As of now, 77,372 visas have been issued. Return flights are scheduled to begin on June 10 and will continue until July 10. So far, five Bangladeshi pilgrims have died in Saudi Arabia during this year’s Hajj pilgrimage. The deceased are: Md Khalilur Rahman, 70, from Pangsa in Rajbari; Fariduzzaman, 57, from Bajitpur in Kishoreganj; Al Hamida Banu, 54, from Sadar in Panchagarh; Md Shahjahan Kabir, 60, from Mohammadpur in Dhaka; and Hafez Uddin, 73, from Bokshiganj in Jamalpur.",foreign_affairs
https://www.dhakatribune.com/bangladesh/foreign-affairs/380810/india-blocks-access-to-four-bangladeshi-news,India blocks access to four Bangladeshi news channels on YouTube,"09 May 2025, 09:26 PM","Independent Indian media outlet The Wire announced that its website had also been blocked across India Four Bangladeshi news channels, Jamuna TV, Ekattor TV, BanglaVision, and Mohona TV, have been blocked on YouTube for viewers in India, following government orders citing concerns related to national security and public order. The verification was conducted by fact-checking platform Dismislab, which accessed YouTube via an Indian VPN server After confirming the virtual location through “What’s My IP Address,” the team manually checked the accessibility of 38 Bangladeshi news channels. Only the four aforementioned channels were found to be inaccessible, with a message indicating that the content was blocked “on government orders.” To ensure accuracy, Dismislab cross-checked its findings by sharing the links of the blocked channels with two journalists based in New Delhi and Kolkata. Both confirmed the restrictions, with one journalist providing a screen recording as evidence. Jamuna TV later confirmed receiving an official notice from YouTube, which stated that their channel had been blocked in India at the request of the Indian government. The notice also mentioned that future uploads would be similarly restricted from Indian viewers. On Friday, independent Indian media outlet The Wire announced that its website had been blocked across India, calling it “a clear violation of the Constitutional guarantee of freedom of the press.”",foreign_affairs
https://www.dhakatribune.com/bangladesh/foreign-affairs/380715/34-776-bangladeshi-hajj-pilgrims-reach-saudi,"34,776 Bangladeshi Hajj pilgrims reach Saudi Arabia","08 May 2025, 05:43 PM","85,303 pilgrims received visas, while 1,797 are waiting for visa issuance A total of 34,776 Bangladeshi Hajj pilgrims have reached Saudi Arabia so far, according to the latest report from the Hajj office under the Religious Affairs Ministry. According to the report, the pilgrims reached Saudi Arabia by 86 flights till 10am on Thursday. Some 52,324 Bangladeshi pilgrims are yet to depart for the pilgrimage. Meanwhile, 85,303 pilgrims have received their visas, while 1,797 are still waiting for visa issuance.",foreign_affairs
https://www.dhakatribune.com/bangladesh/foreign-affairs/380707/uk-seeks-dhaka-s-support-for-britain-s-candidature,UK seeks Dhaka's support for Britain's candidature for ICJ,"08 May 2025, 04:47 PM","During the meeting, both sides discussed various bilateral and multilateral issues of shared interest The United Kingdom has sought Bangladesh's support for the United Kingdom's candidature for the International Court of Justice. The appeal was made when British High Commissioner to Bangladesh Sarah Cooke called on Foreign Secretary Md Jashim Uddin on Wednesday at the foreign ministry, said a ministry's press release on Thursday. During the meeting, the two sides exchanged views on a wide range of bilateral and multilateral issues of mutual interest. Discussions touched upon recent developments in the region, with both sides underscoring the importance of de-escalation and stability. The Foreign Secretary reiterated Bangladesh's commitment to regional peace and expressed hope for a peaceful resolution of ongoing matters. The discussion also covered the evolving role of the United Nations in addressing contemporary global challenges. The Foreign Secretary highlighted Bangladesh's active contributions, particularly in UN Peacekeeping Missions and reaffirmed the country's dedication to multilateral cooperation. Both sides discussed about views on other issues such as UN80, the UN Committee on Decolonization (C24), continuing cooperation between two countries on judicial issues etc. The High Commissioner also addressed the UN's ongoing engagement in the Rohingya camp areas. The Foreign Secretary emphasized the importance of creating conducive conditions for the safe, voluntary and sustainable repatriation of the Rohingyas to their homeland and called for the UK's continued support in this regard. Both sides expressed their commitment to further strengthening the enduring bilateral relationship between Bangladesh and the United Kingdom, exploring new avenues of cooperation for mutual benefits.",foreign_affairs
https://www.dhakatribune.com/bangladesh/foreign-affairs/380696/envoy-china-not-involved-in-so-called,Envoy: China not involved in 'so-called humanitarian corridor' issue,"08 May 2025, 02:56 PM","China does not interfere in the internal affairs of any country, says Chinese Ambassador to Bangladesh Yao Wen Chinese Ambassador to Bangladesh Yao Wen on Thursday said that China is not involved in the “so-called humanitarian corridor” issue, emphasizing that China always respects the sovereignty and territorial integrity of all countries. “Regarding the corridor issue, this so-called humanitarian corridor, I should make it clear that China is not involved. As far as I understand, it is an initiative by United Nations agencies to provide humanitarian supplies to Rakhine State for those affected by the conflict. China is not a party to this matter,” he said in response to a question after delivering a country lecture. The ambassador reiterated that China does not interfere in the internal affairs of any country and expressed hope that Bangladesh and Myanmar will resolve the Rohingya issue through peaceful dialogue and promote the process of repatriation. When asked about updates on the Teesta River Comprehensive Management and Restoration Project (TRCMRP), Ambassador Yao referred to the joint media statement issued after the bilateral meeting between Chief Adviser Prof Muhammad Yunus and Chinese President Xi Jinping, where it was stated that Bangladesh welcomed the participation of Chinese companies in the project. “I should say that China remains ready. We are willing to help. It is now up to Bangladesh to decide whether it wants to move forward,” said the ambassador. Regarding whether the project should proceed bilaterally, trilaterally, or through an international consortium, Ambassador Yao emphasized that it is entirely Bangladesh’s decision. “China will respect whatever decision Bangladesh makes. I hope the project can start as soon as possible,” he added. Earlier, during his lecture, the envoy said that China advocates for a multi-polar world in which sovereign equality is essential. “Every nation, regardless of size, strength, or wealth, deserves full respect for its sovereignty and dignity,” he said. He stressed that no country should interfere in another’s internal affairs and that all states have the fundamental right to independently choose their own social systems and development paths. “China and Bangladesh have always respected each other. As an independent, sovereign state, Bangladesh must remain free from external interference,” he said, noting that the people of Bangladesh have the right to determine their own path of development. The ambassador affirmed that China has consistently and firmly supported Bangladesh in upholding its independence, sovereignty, and national dignity, as well as in pursuing a modernization path suited to its national conditions. In return, he said, Bangladesh has remained committed to the one-China policy, rejected the notion of “Taiwan independence,” and adhered to the principle of non-interference in the internal affairs of other countries. He concluded by saying that China-Bangladesh relations have withstood the challenges of international upheaval and Bangladesh’s evolving political landscape, and continue to grow stronger. “The secret ingredient is equality and mutual respect. These principles will remain central to our future relationship,” he said.",foreign_affairs
